1.1791396201563462, 8.773197268513443e-22
1.2789313947826613, 4.0393900323762073e-22
1.347148262054949, 2.9050786505108583e-22
1.4621742884769116, 2.0491745212629658e-22
1.815324319989911, 1e-22
1.647511255105118, 1.3637565268461015e-22
1.97063661998911, 7.771884105892544e-23
2.3394494397144334, 4.344049214846429e-23
2.7771994032189595, 2.3814534962668835e-23
3.3964095885741648, 1.1179465823905816e-23
4.122642958228901, 5.2480746024977555e-24
4.893285422036007, 2.6112118337856096e-24
5.554162087321501, 1.5772289387520358e-24
6.165390219982575, 1.0911758280582644e-24
6.643286667932518, 8.81582900576726e-25
7.43305754949737, 7.924052941025069e-25
8.834083399054986, 8.81582900576726e-25
10.421224173540898, 1.0097422448135583e-24
13.24955427864014, 1.0806478917396985e-24
16.84124052753575, 9.903517507922703e-25
20.46232186635943, 8.48049207482016e-25
25.048759117217042, 7.191874583108636e-25
28.89067957634374, 8.079201150794373e-25
33.57484821169292, 9.434890020649902e-25
39.29423325034267, 8.31763771102681e-25
48.81863515321601, 6.218479551062251e-25
74.81925374622871, 4.42910309621869e-25
103.27198228262691, 3.866948792697874e-25
159.52373312192634, 3.442247595686121e-25
225.23454872492363, 3.3113112148259618e-25
308.6382038150129, 3.3435708193346225e-25
469.8466252134099, 3.8296395070723638e-25
615.6634774872216, 4.559816527839759e-25
951.688389793194, 6.279061501216702e-25
1344.4707114302898, 8.56311110475236e-25
2207.34937729997, 1.3770425767967242e-24
2981.0548299473653, 1.841887743202021e-24
4894.367255201822, 2.990814473608268e-24
